Haplotype_1	Haplotype_2
FUN.rk.hap1.027269	FUN.rk.hap2.028975
FUN.rk.hap1.027271	FUN.rk.hap2.028976
FUN.rk.hap1.027272	FUN.rk.hap2.028978
FUN.rk.hap1.027273	FUN.rk.hap2.028979
FUN.rk.hap1.027274	FUN.rk.hap2.028980
FUN.rk.hap1.027275	FUN.rk.hap2.028981
FUN.rk.hap1.027276	FUN.rk.hap2.028983
FUN.rk.hap1.027277	FUN.rk.hap2.028984
FUN.rk.hap1.027278	FUN.rk.hap2.028985
FUN.rk.hap1.027279	FUN.rk.hap2.028986
FUN.rk.hap1.027280	FUN.rk.hap2.028987
FUN.rk.hap1.027281	FUN.rk.hap2.028988
FUN.rk.hap1.027282	FUN.rk.hap2.028989
FUN.rk.hap1.027283	FUN.rk.hap2.028990
FUN.rk.hap1.027284	FUN.rk.hap2.028991
FUN.rk.hap1.027287	FUN.rk.hap2.028992
FUN.rk.hap1.027288	FUN.rk.hap2.028993
FUN.rk.hap1.027289	FUN.rk.hap2.028994
FUN.rk.hap1.027290	FUN.rk.hap2.028995
FUN.rk.hap1.027292	FUN.rk.hap2.028998
FUN.rk.hap1.027293	FUN.rk.hap2.004482
FUN.rk.hap1.027297	FUN.rk.hap2.029001
FUN.rk.hap1.027298	FUN.rk.hap2.029003
FUN.rk.hap1.027299	FUN.rk.hap2.029004
FUN.rk.hap1.027300	FUN.rk.hap2.029005
FUN.rk.hap1.027301	FUN.rk.hap2.029006
FUN.rk.hap1.027302	FUN.rk.hap2.029007
FUN.rk.hap1.027303	FUN.rk.hap2.029008
FUN.rk.hap1.027304	FUN.rk.hap2.029009
FUN.rk.hap1.027305	FUN.rk.hap2.029010
FUN.rk.hap1.027306	FUN.rk.hap2.029012
FUN.rk.hap1.027307	FUN.rk.hap2.029013
FUN.rk.hap1.027309	FUN.rk.hap2.029014
FUN.rk.hap1.027310	FUN.rk.hap2.029015
FUN.rk.hap1.027317	FUN.rk.hap2.029018
FUN.rk.hap1.027320	FUN.rk.hap2.029022
FUN.rk.hap1.027321	FUN.rk.hap2.029023
FUN.rk.hap1.027323	FUN.rk.hap2.029026
FUN.rk.hap1.027324	FUN.rk.hap2.029027
FUN.rk.hap1.027325	FUN.rk.hap2.029028
FUN.rk.hap1.027327	FUN.rk.hap2.029030
FUN.rk.hap1.027330	FUN.rk.hap2.029031
FUN.rk.hap1.027331	FUN.rk.hap2.029032
FUN.rk.hap1.027332	FUN.rk.hap2.029033
FUN.rk.hap1.027333	FUN.rk.hap2.029038
FUN.rk.hap1.027334	FUN.rk.hap2.029039
FUN.rk.hap1.027335	FUN.rk.hap2.029041
FUN.rk.hap1.027336	FUN.rk.hap2.029042
FUN.rk.hap1.027337	FUN.rk.hap2.029043
FUN.rk.hap1.027339	FUN.rk.hap2.029045
FUN.rk.hap1.027345	FUN.rk.hap2.029051
FUN.rk.hap1.027347	FUN.rk.hap2.029053
FUN.rk.hap1.027348	FUN.rk.hap2.029054
FUN.rk.hap1.027349	FUN.rk.hap2.029059
FUN.rk.hap1.027350	FUN.rk.hap2.029060
FUN.rk.hap1.027352	FUN.rk.hap2.029062
FUN.rk.hap1.027353	FUN.rk.hap2.029063
FUN.rk.hap1.027357	FUN.rk.hap2.029068
FUN.rk.hap1.027358	FUN.rk.hap2.029069
FUN.rk.hap1.027359	FUN.rk.hap2.029070
FUN.rk.hap1.027360	FUN.rk.hap2.029071
FUN.rk.hap1.027361	FUN.rk.hap2.029072
FUN.rk.hap1.027363	FUN.rk.hap2.029074
FUN.rk.hap1.027364	FUN.rk.hap2.029075
FUN.rk.hap1.027365	FUN.rk.hap2.029076
FUN.rk.hap1.027366	FUN.rk.hap2.029077
FUN.rk.hap1.027367	FUN.rk.hap2.029078
FUN.rk.hap1.027368	FUN.rk.hap2.029079
FUN.rk.hap1.027369	FUN.rk.hap2.029080
FUN.rk.hap1.027380	FUN.rk.hap2.029085
FUN.rk.hap1.027384	FUN.rk.hap2.029087
FUN.rk.hap1.027385	FUN.rk.hap2.029088
FUN.rk.hap1.027386	FUN.rk.hap2.029089
FUN.rk.hap1.027387	FUN.rk.hap2.029090
FUN.rk.hap1.027389	FUN.rk.hap2.029093
FUN.rk.hap1.027391	FUN.rk.hap2.029095
FUN.rk.hap1.027392	FUN.rk.hap2.029096
FUN.rk.hap1.027393	FUN.rk.hap2.029098
FUN.rk.hap1.027394	FUN.rk.hap2.029099
FUN.rk.hap1.027395	FUN.rk.hap2.029100
FUN.rk.hap1.027396	FUN.rk.hap2.029101
FUN.rk.hap1.027398	FUN.rk.hap2.029104
FUN.rk.hap1.027403	FUN.rk.hap2.029107
FUN.rk.hap1.027404	FUN.rk.hap2.029108
FUN.rk.hap1.027406	FUN.rk.hap2.029110
FUN.rk.hap1.027407	FUN.rk.hap2.029111
FUN.rk.hap1.027408	FUN.rk.hap2.029112
FUN.rk.hap1.027409	FUN.rk.hap2.029114
FUN.rk.hap1.027410	FUN.rk.hap2.029115
FUN.rk.hap1.027412	FUN.rk.hap2.029117
FUN.rk.hap1.027413	FUN.rk.hap2.029118
FUN.rk.hap1.027415	FUN.rk.hap2.029119
FUN.rk.hap1.027416	FUN.rk.hap2.029120
FUN.rk.hap1.027417	FUN.rk.hap2.029121
FUN.rk.hap1.027418	FUN.rk.hap2.029122
FUN.rk.hap1.027421	FUN.rk.hap2.029124
FUN.rk.hap1.027422	FUN.rk.hap2.029125
FUN.rk.hap1.027424	FUN.rk.hap2.029127
FUN.rk.hap1.027425	FUN.rk.hap2.029128
FUN.rk.hap1.027427	FUN.rk.hap2.029130
FUN.rk.hap1.027428	FUN.rk.hap2.029131
FUN.rk.hap1.027429	FUN.rk.hap2.029132
FUN.rk.hap1.027430	FUN.rk.hap2.029133
FUN.rk.hap1.027431	FUN.rk.hap2.029134
FUN.rk.hap1.027433	FUN.rk.hap2.029136
FUN.rk.hap1.027434	FUN.rk.hap2.029137
FUN.rk.hap1.027435	FUN.rk.hap2.029138
FUN.rk.hap1.027437	FUN.rk.hap2.029140
FUN.rk.hap1.027438	FUN.rk.hap2.029141
FUN.rk.hap1.027439	FUN.rk.hap2.029142
FUN.rk.hap1.027440	FUN.rk.hap2.029143
FUN.rk.hap1.027441	FUN.rk.hap2.029144
FUN.rk.hap1.027442	FUN.rk.hap2.029145
FUN.rk.hap1.027443	FUN.rk.hap2.029146
FUN.rk.hap1.027444	FUN.rk.hap2.029147
FUN.rk.hap1.027445	FUN.rk.hap2.029148
FUN.rk.hap1.027447	FUN.rk.hap2.029151
FUN.rk.hap1.027450	FUN.rk.hap2.029166
FUN.rk.hap1.027453	FUN.rk.hap2.032145
FUN.rk.hap1.027459	FUN.rk.hap2.042864
FUN.rk.hap1.027464	FUN.rk.hap2.016233
FUN.rk.hap1.027466	FUN.rk.hap2.022215
FUN.rk.hap1.027477	FUN.rk.hap2.029160
FUN.rk.hap1.027490	FUN.rk.hap2.030049
FUN.rk.hap1.027491	FUN.rk.hap2.029176
FUN.rk.hap1.027494	FUN.rk.hap2.029180
FUN.rk.hap1.027497	FUN.rk.hap2.029182
FUN.rk.hap1.027498	FUN.rk.hap2.029183
FUN.rk.hap1.027499	FUN.rk.hap2.029184
FUN.rk.hap1.027501	FUN.rk.hap2.029185
FUN.rk.hap1.027502	FUN.rk.hap2.029186
FUN.rk.hap1.027512	FUN.rk.hap2.029189
FUN.rk.hap1.027530	FUN.rk.hap2.029196
FUN.rk.hap1.027532	FUN.rk.hap2.029198
FUN.rk.hap1.027533	FUN.rk.hap2.029200
FUN.rk.hap1.027534	FUN.rk.hap2.029204
FUN.rk.hap1.027535	FUN.rk.hap2.029205
FUN.rk.hap1.027536	FUN.rk.hap2.029206
FUN.rk.hap1.027540	FUN.rk.hap2.029210
FUN.rk.hap1.027541	FUN.rk.hap2.029211
FUN.rk.hap1.027542	FUN.rk.hap2.029212
FUN.rk.hap1.027544	FUN.rk.hap2.029213
FUN.rk.hap1.027545	FUN.rk.hap2.029214
FUN.rk.hap1.027547	FUN.rk.hap2.029215
FUN.rk.hap1.027548	FUN.rk.hap2.029216
FUN.rk.hap1.027554	FUN.rk.hap2.029222
FUN.rk.hap1.027562	FUN.rk.hap2.029232
FUN.rk.hap1.027565	FUN.rk.hap2.029235
FUN.rk.hap1.027566	FUN.rk.hap2.029236
FUN.rk.hap1.027567	FUN.rk.hap2.029237
FUN.rk.hap1.027568	FUN.rk.hap2.029238
FUN.rk.hap1.027569	FUN.rk.hap2.029239
FUN.rk.hap1.027571	FUN.rk.hap2.029242
FUN.rk.hap1.027572	FUN.rk.hap2.029243
FUN.rk.hap1.027573	FUN.rk.hap2.029244
FUN.rk.hap1.027574	FUN.rk.hap2.029245
FUN.rk.hap1.027575	FUN.rk.hap2.029246
FUN.rk.hap1.027576	FUN.rk.hap2.029247
FUN.rk.hap1.027579	FUN.rk.hap2.029249
FUN.rk.hap1.027580	FUN.rk.hap2.029250
FUN.rk.hap1.027581	FUN.rk.hap2.029253
FUN.rk.hap1.027582	FUN.rk.hap2.029254
FUN.rk.hap1.027583	FUN.rk.hap2.029255
FUN.rk.hap1.027584	FUN.rk.hap2.029256
FUN.rk.hap1.027585	FUN.rk.hap2.029257
FUN.rk.hap1.027586	FUN.rk.hap2.029259
FUN.rk.hap1.027590	FUN.rk.hap2.029261
FUN.rk.hap1.027591	FUN.rk.hap2.029262
FUN.rk.hap1.027592	FUN.rk.hap2.029263
FUN.rk.hap1.027593	FUN.rk.hap2.029264
FUN.rk.hap1.027594	FUN.rk.hap2.029265
FUN.rk.hap1.027595	FUN.rk.hap2.029266
FUN.rk.hap1.027596	FUN.rk.hap2.029268
FUN.rk.hap1.027597	FUN.rk.hap2.029269
FUN.rk.hap1.027599	FUN.rk.hap2.029272
FUN.rk.hap1.027600	FUN.rk.hap2.029273
FUN.rk.hap1.027601	FUN.rk.hap2.029275
FUN.rk.hap1.027602	FUN.rk.hap2.029276
FUN.rk.hap1.027603	FUN.rk.hap2.029277
FUN.rk.hap1.027605	FUN.rk.hap2.029280
FUN.rk.hap1.027606	FUN.rk.hap2.029281
FUN.rk.hap1.027607	FUN.rk.hap2.029282
FUN.rk.hap1.027609	FUN.rk.hap2.029284
FUN.rk.hap1.027612	FUN.rk.hap2.029285
FUN.rk.hap1.027613	FUN.rk.hap2.029286
FUN.rk.hap1.027615	FUN.rk.hap2.029290
FUN.rk.hap1.027616	FUN.rk.hap2.029292
FUN.rk.hap1.027617	FUN.rk.hap2.029293
FUN.rk.hap1.027618	FUN.rk.hap2.029294
FUN.rk.hap1.027619	FUN.rk.hap2.029295
FUN.rk.hap1.027620	FUN.rk.hap2.029296
FUN.rk.hap1.027621	FUN.rk.hap2.029297
FUN.rk.hap1.027622	FUN.rk.hap2.029298
FUN.rk.hap1.027623	FUN.rk.hap2.029299
FUN.rk.hap1.027624	FUN.rk.hap2.029300
FUN.rk.hap1.027625	FUN.rk.hap2.029301
FUN.rk.hap1.027626	FUN.rk.hap2.029302
FUN.rk.hap1.027627	FUN.rk.hap2.029303
FUN.rk.hap1.027628	FUN.rk.hap2.029304
FUN.rk.hap1.027629	FUN.rk.hap2.029305
FUN.rk.hap1.027630	FUN.rk.hap2.029306
FUN.rk.hap1.027631	FUN.rk.hap2.029307
FUN.rk.hap1.027632	FUN.rk.hap2.029308
FUN.rk.hap1.027633	FUN.rk.hap2.029309
FUN.rk.hap1.027635	FUN.rk.hap2.029310
FUN.rk.hap1.027637	FUN.rk.hap2.029312
FUN.rk.hap1.027638	FUN.rk.hap2.029313
FUN.rk.hap1.027639	FUN.rk.hap2.029314
FUN.rk.hap1.027640	FUN.rk.hap2.029315
FUN.rk.hap1.027641	FUN.rk.hap2.029316
FUN.rk.hap1.027642	FUN.rk.hap2.029317
FUN.rk.hap1.027643	FUN.rk.hap2.029318
FUN.rk.hap1.027645	FUN.rk.hap2.029322
FUN.rk.hap1.027646	FUN.rk.hap2.029323
FUN.rk.hap1.027647	FUN.rk.hap2.029324
FUN.rk.hap1.027648	FUN.rk.hap2.029325
FUN.rk.hap1.027649	FUN.rk.hap2.029326
FUN.rk.hap1.027653	FUN.rk.hap2.029329
FUN.rk.hap1.027654	FUN.rk.hap2.029330
FUN.rk.hap1.027657	FUN.rk.hap2.029332
FUN.rk.hap1.027658	FUN.rk.hap2.029333
FUN.rk.hap1.027659	FUN.rk.hap2.029334
FUN.rk.hap1.027660	FUN.rk.hap2.029335
FUN.rk.hap1.027661	FUN.rk.hap2.029336
FUN.rk.hap1.027662	FUN.rk.hap2.029337
FUN.rk.hap1.027665	FUN.rk.hap2.029340
FUN.rk.hap1.027666	FUN.rk.hap2.029341
FUN.rk.hap1.027667	FUN.rk.hap2.016231
FUN.rk.hap1.027668	FUN.rk.hap2.029343
FUN.rk.hap1.027669	FUN.rk.hap2.029344
FUN.rk.hap1.027670	FUN.rk.hap2.029346
FUN.rk.hap1.027671	FUN.rk.hap2.029347
FUN.rk.hap1.027672	FUN.rk.hap2.029348
FUN.rk.hap1.027674	FUN.rk.hap2.029350
FUN.rk.hap1.027675	FUN.rk.hap2.029351
FUN.rk.hap1.027677	FUN.rk.hap2.029353
FUN.rk.hap1.027678	FUN.rk.hap2.029354
FUN.rk.hap1.027679	FUN.rk.hap2.029355
FUN.rk.hap1.027680	FUN.rk.hap2.029356
FUN.rk.hap1.027681	FUN.rk.hap2.029357
FUN.rk.hap1.027684	FUN.rk.hap2.029360
FUN.rk.hap1.027686	FUN.rk.hap2.029362
FUN.rk.hap1.027687	FUN.rk.hap2.029365
FUN.rk.hap1.027688	FUN.rk.hap2.029366
FUN.rk.hap1.027690	FUN.rk.hap2.029368
FUN.rk.hap1.027693	FUN.rk.hap2.029372
FUN.rk.hap1.027694	FUN.rk.hap2.029373
FUN.rk.hap1.027697	FUN.rk.hap2.029377
FUN.rk.hap1.027698	FUN.rk.hap2.029378
FUN.rk.hap1.027699	FUN.rk.hap2.029380
FUN.rk.hap1.027700	FUN.rk.hap2.029381
FUN.rk.hap1.027703	FUN.rk.hap2.029385
FUN.rk.hap1.027704	FUN.rk.hap2.029386
FUN.rk.hap1.027705	FUN.rk.hap2.029388
FUN.rk.hap1.027706	FUN.rk.hap2.029389
FUN.rk.hap1.027707	FUN.rk.hap2.029390
FUN.rk.hap1.027711	FUN.rk.hap2.029393
FUN.rk.hap1.027712	FUN.rk.hap2.029394
FUN.rk.hap1.027714	FUN.rk.hap2.029397
FUN.rk.hap1.027715	FUN.rk.hap2.029398
FUN.rk.hap1.027717	FUN.rk.hap2.029400
FUN.rk.hap1.027718	FUN.rk.hap2.029401
FUN.rk.hap1.027719	FUN.rk.hap2.029402
FUN.rk.hap1.027721	FUN.rk.hap2.029404
FUN.rk.hap1.027723	FUN.rk.hap2.030105
FUN.rk.hap1.027725	FUN.rk.hap2.029409
FUN.rk.hap1.027726	FUN.rk.hap2.029411
FUN.rk.hap1.027731	FUN.rk.hap2.029419
FUN.rk.hap1.027732	FUN.rk.hap2.029461
FUN.rk.hap1.027736	FUN.rk.hap2.029427
FUN.rk.hap1.027739	FUN.rk.hap2.029430
FUN.rk.hap1.027740	FUN.rk.hap2.029431
FUN.rk.hap1.027742	FUN.rk.hap2.029433
FUN.rk.hap1.027744	FUN.rk.hap2.029435
FUN.rk.hap1.027747	FUN.rk.hap2.029439
FUN.rk.hap1.027750	FUN.rk.hap2.029442
FUN.rk.hap1.027752	FUN.rk.hap2.029446
FUN.rk.hap1.027753	FUN.rk.hap2.029447
FUN.rk.hap1.027756	FUN.rk.hap2.029451
FUN.rk.hap1.027757	FUN.rk.hap2.029452
FUN.rk.hap1.027767	FUN.rk.hap2.029467
FUN.rk.hap1.027768	FUN.rk.hap2.029468
FUN.rk.hap1.027769	FUN.rk.hap2.029469
FUN.rk.hap1.027773	FUN.rk.hap2.029475
FUN.rk.hap1.027774	FUN.rk.hap2.029476
FUN.rk.hap1.027776	FUN.rk.hap2.029478
FUN.rk.hap1.027778	FUN.rk.hap2.029479
FUN.rk.hap1.027785	FUN.rk.hap2.029486
FUN.rk.hap1.027787	FUN.rk.hap2.029488
FUN.rk.hap1.027788	FUN.rk.hap2.029489
FUN.rk.hap1.027789	FUN.rk.hap2.029490
FUN.rk.hap1.027790	FUN.rk.hap2.029491
FUN.rk.hap1.027791	FUN.rk.hap2.029492
FUN.rk.hap1.027792	FUN.rk.hap2.029494
FUN.rk.hap1.027793	FUN.rk.hap2.029495
FUN.rk.hap1.027795	FUN.rk.hap2.029498
FUN.rk.hap1.027796	FUN.rk.hap2.029499
FUN.rk.hap1.027797	FUN.rk.hap2.029500
FUN.rk.hap1.027798	FUN.rk.hap2.029501
FUN.rk.hap1.027799	FUN.rk.hap2.029502
FUN.rk.hap1.027800	FUN.rk.hap2.029503
FUN.rk.hap1.027801	FUN.rk.hap2.029504
FUN.rk.hap1.027802	FUN.rk.hap2.029505
FUN.rk.hap1.027803	FUN.rk.hap2.029506
FUN.rk.hap1.027804	FUN.rk.hap2.029508
FUN.rk.hap1.027805	FUN.rk.hap2.029509
FUN.rk.hap1.027806	FUN.rk.hap2.029510
FUN.rk.hap1.027808	FUN.rk.hap2.029513
FUN.rk.hap1.027809	FUN.rk.hap2.029516
FUN.rk.hap1.027810	FUN.rk.hap2.029517
FUN.rk.hap1.027811	FUN.rk.hap2.029518
FUN.rk.hap1.027824	FUN.rk.hap2.029529
FUN.rk.hap1.027825	FUN.rk.hap2.029530
FUN.rk.hap1.027826	FUN.rk.hap2.029531
FUN.rk.hap1.027828	FUN.rk.hap2.029534
FUN.rk.hap1.027830	FUN.rk.hap2.029535
FUN.rk.hap1.027832	FUN.rk.hap2.029536
FUN.rk.hap1.027833	FUN.rk.hap2.029537
FUN.rk.hap1.027834	FUN.rk.hap2.029538
FUN.rk.hap1.027835	FUN.rk.hap2.029539
FUN.rk.hap1.027837	FUN.rk.hap2.029542
FUN.rk.hap1.027838	FUN.rk.hap2.029543
FUN.rk.hap1.027840	FUN.rk.hap2.029545
FUN.rk.hap1.027841	FUN.rk.hap2.029546
FUN.rk.hap1.027842	FUN.rk.hap2.029548
FUN.rk.hap1.027843	FUN.rk.hap2.029549
FUN.rk.hap1.027844	FUN.rk.hap2.029550
FUN.rk.hap1.027845	FUN.rk.hap2.029551
FUN.rk.hap1.027846	FUN.rk.hap2.029552
FUN.rk.hap1.027847	FUN.rk.hap2.029553
FUN.rk.hap1.027848	FUN.rk.hap2.029554
FUN.rk.hap1.027849	FUN.rk.hap2.029555
FUN.rk.hap1.027850	FUN.rk.hap2.029556
FUN.rk.hap1.027852	FUN.rk.hap2.029557
FUN.rk.hap1.027853	FUN.rk.hap2.029558
FUN.rk.hap1.027858	FUN.rk.hap2.029563
FUN.rk.hap1.027860	FUN.rk.hap2.029566
FUN.rk.hap1.027861	FUN.rk.hap2.029567
FUN.rk.hap1.027862	FUN.rk.hap2.029568
FUN.rk.hap1.027863	FUN.rk.hap2.029569
FUN.rk.hap1.027864	FUN.rk.hap2.029570
FUN.rk.hap1.027866	FUN.rk.hap2.029571
FUN.rk.hap1.027867	FUN.rk.hap2.029572
FUN.rk.hap1.027875	FUN.rk.hap2.029582
FUN.rk.hap1.027882	FUN.rk.hap2.029589
FUN.rk.hap1.027888	FUN.rk.hap2.029597
FUN.rk.hap1.027890	FUN.rk.hap2.029598
FUN.rk.hap1.027892	FUN.rk.hap2.029599
FUN.rk.hap1.027895	FUN.rk.hap2.029603
FUN.rk.hap1.027896	FUN.rk.hap2.029604
FUN.rk.hap1.027897	FUN.rk.hap2.029605
FUN.rk.hap1.027903	FUN.rk.hap2.029612
FUN.rk.hap1.027905	FUN.rk.hap2.029613
FUN.rk.hap1.027906	FUN.rk.hap2.029614
FUN.rk.hap1.027907	FUN.rk.hap2.029615
FUN.rk.hap1.027908	FUN.rk.hap2.029616
FUN.rk.hap1.027909	FUN.rk.hap2.029617
FUN.rk.hap1.027910	FUN.rk.hap2.029619
FUN.rk.hap1.027911	FUN.rk.hap2.029620
FUN.rk.hap1.027912	FUN.rk.hap2.029621
FUN.rk.hap1.027913	FUN.rk.hap2.029622
FUN.rk.hap1.027914	FUN.rk.hap2.029623
FUN.rk.hap1.027915	FUN.rk.hap2.029626
FUN.rk.hap1.027917	FUN.rk.hap2.029631
FUN.rk.hap1.027918	FUN.rk.hap2.029632
FUN.rk.hap1.027919	FUN.rk.hap2.029633
FUN.rk.hap1.027920	FUN.rk.hap2.029634
FUN.rk.hap1.027922	FUN.rk.hap2.029636
FUN.rk.hap1.027925	FUN.rk.hap2.029638
FUN.rk.hap1.027928	FUN.rk.hap2.029641
FUN.rk.hap1.027929	FUN.rk.hap2.029642
FUN.rk.hap1.027933	FUN.rk.hap2.029647
FUN.rk.hap1.027934	FUN.rk.hap2.029648
FUN.rk.hap1.027939	FUN.rk.hap2.029651
FUN.rk.hap1.027940	FUN.rk.hap2.029652
FUN.rk.hap1.027944	FUN.rk.hap2.029658
FUN.rk.hap1.027949	FUN.rk.hap2.029660
FUN.rk.hap1.027950	FUN.rk.hap2.029661
FUN.rk.hap1.027952	FUN.rk.hap2.029663
FUN.rk.hap1.027953	FUN.rk.hap2.029664
FUN.rk.hap1.027955	FUN.rk.hap2.029668
FUN.rk.hap1.027956	FUN.rk.hap2.029669
FUN.rk.hap1.027961	FUN.rk.hap2.029673
FUN.rk.hap1.027962	FUN.rk.hap2.029674
FUN.rk.hap1.027963	FUN.rk.hap2.029675
FUN.rk.hap1.027964	FUN.rk.hap2.029676
FUN.rk.hap1.027965	FUN.rk.hap2.029677
FUN.rk.hap1.027966	FUN.rk.hap2.029681
FUN.rk.hap1.027969	FUN.rk.hap2.029684
FUN.rk.hap1.027973	FUN.rk.hap2.029688
FUN.rk.hap1.027976	FUN.rk.hap2.029690
FUN.rk.hap1.027977	FUN.rk.hap2.029691
FUN.rk.hap1.027979	FUN.rk.hap2.029692
FUN.rk.hap1.027982	FUN.rk.hap2.029695
FUN.rk.hap1.027983	FUN.rk.hap2.029696
FUN.rk.hap1.027984	FUN.rk.hap2.029697
FUN.rk.hap1.027988	FUN.rk.hap2.029700
FUN.rk.hap1.027990	FUN.rk.hap2.029701
FUN.rk.hap1.027991	FUN.rk.hap2.029703
FUN.rk.hap1.027992	FUN.rk.hap2.029704
FUN.rk.hap1.027993	FUN.rk.hap2.029705
FUN.rk.hap1.027994	FUN.rk.hap2.029706
FUN.rk.hap1.027995	FUN.rk.hap2.029707
FUN.rk.hap1.027996	FUN.rk.hap2.029708
FUN.rk.hap1.027997	FUN.rk.hap2.029709
FUN.rk.hap1.027999	FUN.rk.hap2.029711
FUN.rk.hap1.028006	FUN.rk.hap2.029713
FUN.rk.hap1.028008	FUN.rk.hap2.029717
FUN.rk.hap1.028009	FUN.rk.hap2.029718
FUN.rk.hap1.028010	FUN.rk.hap2.029719
FUN.rk.hap1.028011	FUN.rk.hap2.029720
FUN.rk.hap1.028018	FUN.rk.hap2.029729
FUN.rk.hap1.028019	FUN.rk.hap2.029730
FUN.rk.hap1.028022	FUN.rk.hap2.029733
FUN.rk.hap1.028023	FUN.rk.hap2.029734
FUN.rk.hap1.028028	FUN.rk.hap2.029739
FUN.rk.hap1.028029	FUN.rk.hap2.029740
FUN.rk.hap1.028030	FUN.rk.hap2.029741
FUN.rk.hap1.028031	FUN.rk.hap2.029742
FUN.rk.hap1.028033	FUN.rk.hap2.029743
FUN.rk.hap1.028036	FUN.rk.hap2.029748
FUN.rk.hap1.028040	FUN.rk.hap2.029752
FUN.rk.hap1.028041	FUN.rk.hap2.029753
FUN.rk.hap1.028042	FUN.rk.hap2.029755
FUN.rk.hap1.028043	FUN.rk.hap2.029756
FUN.rk.hap1.028051	FUN.rk.hap2.029764
FUN.rk.hap1.028053	FUN.rk.hap2.029765
FUN.rk.hap1.028054	FUN.rk.hap2.029766
FUN.rk.hap1.028058	FUN.rk.hap2.029770
FUN.rk.hap1.028062	FUN.rk.hap2.029774
FUN.rk.hap1.028063	FUN.rk.hap2.029775
FUN.rk.hap1.028064	FUN.rk.hap2.029776
FUN.rk.hap1.028066	FUN.rk.hap2.029777
FUN.rk.hap1.028067	FUN.rk.hap2.029778
FUN.rk.hap1.028070	FUN.rk.hap2.029781
FUN.rk.hap1.028071	FUN.rk.hap2.029782
FUN.rk.hap1.028072	FUN.rk.hap2.029783
FUN.rk.hap1.028073	FUN.rk.hap2.029784
FUN.rk.hap1.028074	FUN.rk.hap2.029785
FUN.rk.hap1.028075	FUN.rk.hap2.029787
FUN.rk.hap1.028077	FUN.rk.hap2.029789
FUN.rk.hap1.028081	FUN.rk.hap2.029795
FUN.rk.hap1.028082	FUN.rk.hap2.029796
FUN.rk.hap1.028083	FUN.rk.hap2.029799
FUN.rk.hap1.028084	FUN.rk.hap2.029800
FUN.rk.hap1.028085	FUN.rk.hap2.029803
FUN.rk.hap1.028086	FUN.rk.hap2.029804
FUN.rk.hap1.028089	FUN.rk.hap2.029807
FUN.rk.hap1.028090	FUN.rk.hap2.029808
FUN.rk.hap1.028091	FUN.rk.hap2.029809
FUN.rk.hap1.028093	FUN.rk.hap2.029811
FUN.rk.hap1.028094	FUN.rk.hap2.029812
FUN.rk.hap1.028096	FUN.rk.hap2.029815
FUN.rk.hap1.028097	FUN.rk.hap2.029816
FUN.rk.hap1.028099	FUN.rk.hap2.029818
FUN.rk.hap1.028100	FUN.rk.hap2.029819
FUN.rk.hap1.028101	FUN.rk.hap2.029820
FUN.rk.hap1.028104	FUN.rk.hap2.029824
FUN.rk.hap1.028108	FUN.rk.hap2.029830
FUN.rk.hap1.028110	FUN.rk.hap2.029834
FUN.rk.hap1.028111	FUN.rk.hap2.029835
FUN.rk.hap1.028116	FUN.rk.hap2.029839
FUN.rk.hap1.028128	FUN.rk.hap2.029851
FUN.rk.hap1.028130	FUN.rk.hap2.029852
FUN.rk.hap1.028140	FUN.rk.hap2.012701
FUN.rk.hap1.028141	FUN.rk.hap2.029862
FUN.rk.hap1.028147	FUN.rk.hap2.029866
FUN.rk.hap1.028159	FUN.rk.hap2.029875
FUN.rk.hap1.028161	FUN.rk.hap2.029878
FUN.rk.hap1.028162	FUN.rk.hap2.029879
FUN.rk.hap1.028163	FUN.rk.hap2.029881
FUN.rk.hap1.028164	FUN.rk.hap2.029882
FUN.rk.hap1.028167	FUN.rk.hap2.029885
FUN.rk.hap1.028168	FUN.rk.hap2.029886
FUN.rk.hap1.028169	FUN.rk.hap2.029887
FUN.rk.hap1.028170	FUN.rk.hap2.029888
FUN.rk.hap1.028174	FUN.rk.hap2.029892
FUN.rk.hap1.028177	FUN.rk.hap2.029898
FUN.rk.hap1.028178	FUN.rk.hap2.029899
FUN.rk.hap1.028180	FUN.rk.hap2.029903
FUN.rk.hap1.028181	FUN.rk.hap2.029904
FUN.rk.hap1.028182	FUN.rk.hap2.029905
FUN.rk.hap1.028184	FUN.rk.hap2.029906
FUN.rk.hap1.028186	FUN.rk.hap2.029907
FUN.rk.hap1.028191	FUN.rk.hap2.029911
FUN.rk.hap1.028194	FUN.rk.hap2.029914
FUN.rk.hap1.028197	FUN.rk.hap2.029917
FUN.rk.hap1.028201	FUN.rk.hap2.029922
FUN.rk.hap1.028202	FUN.rk.hap2.029923
FUN.rk.hap1.028204	FUN.rk.hap2.029926
FUN.rk.hap1.028216	FUN.rk.hap2.029938
FUN.rk.hap1.028217	FUN.rk.hap2.029939
FUN.rk.hap1.028218	FUN.rk.hap2.029940
FUN.rk.hap1.028219	FUN.rk.hap2.029941
FUN.rk.hap1.028220	FUN.rk.hap2.029942
FUN.rk.hap1.028221	FUN.rk.hap2.029943
FUN.rk.hap1.028222	FUN.rk.hap2.029944
FUN.rk.hap1.028223	FUN.rk.hap2.029945
FUN.rk.hap1.028225	FUN.rk.hap2.029946
